# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.9804370016127346,11.397494039009745,6.359983692786067,11.944560268643118,4.0,0.0,-0.0036718997124000753,0.0,-0.8436248426630141,0.0
 2.9963989699937255,11.459962602722683,6.373183295097296,11.931094355579114,4.0,0.0,-0.00381637288358464,0.0,-0.876880767403662,0.0
 3.0122798671384725,11.522117077053194,6.386300750134398,11.917168702303771,4.0,0.0,-0.003966101826812183,0.0,-0.9113500925530497,0.0
 3.0280778086505755,11.583950157597034,6.399334147495645,11.902771246844567,4.0,0.0,-0.004121385999153131,0.0,-0.9471020545319999,0.0
 3.0437909102175613,11.64545453994996,6.412281576779315,11.887889336067404,4.0,0.0,-0.004282543637277171,0.0,-0.9842102837991552,0.0
 3.0594172876150125,11.706622919707732,6.425141127583685,11.872509694734308,4.0,0.0,-0.004449914038190538,0.0,-1.0227531491038098,0.0
 3.0749550567109125,11.767447992466103,6.43791088950703,11.856618392461426,4.0,0.0,-0.004623857898545147,0.0,-1.0628141359556391,0.0
 3.0904023334702315,11.827922453820836,6.450588952147626,11.840200808359604,4.0,0.0,-0.004804760058424354,0.0,-1.1044822566802888,0.0
 3.105757233959756,11.888038999367685,6.46317340510375,11.823241593215831,4.0,0.0,-0.0049930311830020686,0.0,-1.1478525008587201,0.0
 3.1210178743531944,11.947790324702408,6.475662337973676,11.805724628975518,4.0,0.0,-0.005189109686993413,0.0,-1.193026324619651,0.0
 3.1361823709365657,12.007169125420763,6.488053840355683,11.787632985351951,4.0,0.0,-0.005393464356450774,0.0,-1.240112188519621,0.0
 3.1512488401139014,12.066168097118508,6.500346001848044,11.768948873287183,4.0,0.0,-0.005606596503038798,0.0,-1.2892261443578914,0.0
 3.1662153984132737,12.124779935391398,6.512536912049037,11.749653595036575,4.0,0.0,-0.005829043127647869,0.0,-1.3404924809514118,0.0
 3.181080162493187,12.182997335835196,6.524624660556937,11.729727490556336,4.0,0.0,-0.006061379628966812,0.0,-1.3894692652023493,0.0
 3.1958898536088785,12.240812994045651,6.536607336970022,11.70914987992394,3.9737445113984147,-1.7728586232137327,-0.006304223356567188,0.0,-1.432440258537707,0.0
 3.210725291531059,12.298219605618527,6.548483030886566,11.687899001391173,3.9292381976318733,-3.0,-0.006558237345451159,0.0,-1.4734736858509463,0.0
 3.2256200649174738,12.355209866149583,6.560249831904846,11.665951944749578,3.884553877472629,-2.9999999999999702,-0.006824133998957117,0.0,-1.5157839497482841,0.0
 3.2405742839601634,12.411776471234571,6.571905829623137,11.643284579543648,3.8396912203445597,-3.0000000000000298,-0.0071026800010639815,0.0,-1.5594399521628939,0.0
 3.255588072610997,12.467912116469249,6.583449113639717,11.619871477688209,3.7946498543920586,-3.0,-0.007394700991163626,0.0,-1.6045147274693428,0.0
 3.2706615694736754,12.523609497449376,6.59487777355286,11.59568582997758,3.7494293638040244,-2.9999999999999707,-0.007701087035532068,0.0,-1.6510857603473728,0.0
 3.2857949287720745,12.578861309770712,6.606189898960844,11.57069935593377,3.704029285908827,-3.0,-0.00802279874904863,0.0,-1.6992353334378774,0.0
 3.3009883214026265,12.633660249029012,6.617383579461944,11.544882206341143,3.6584491080171704,-3.0000000000000293,-0.008360873947546648,0.0,-1.749050903977433,0.0
 3.3162419360793223,12.687999010820032,6.628456904654437,11.518202857801946,3.6126882639870828,-3.0000000000000293,-0.008716434886827287,0.0,-1.8006255150096968,0.0
 3.3315559805809545,12.74187029073953,6.639407964136597,11.490627998534311,3.566746130482186,-3.0,-0.009090696893167221,0.0,-1.8540582446269143,0.0
 3.3469306831113914,12.79526678438327,6.6502348475067015,11.462122404549069,3.520622022890876,-2.999999999999971,-0.009484977123555132,0.0,-1.9094546956160625,0.0
 3.3623662937849845,12.848181187347,6.660935644363027,11.432648805268673,3.4743151908700973,-2.9999999999999423,-0.009900705177402616,0.0,-1.9669275320366035,0.0
 3.3778630862507595,12.900606195226482,6.671508444303848,11.402167737509485,3.4278248134727725,-3.0,-0.010339434210437414,0.0,-2.0265970648270457,0.0
 3.3934213594707483,12.952534503617475,6.681951336927442,11.370637386668077,3.3811499938128065,-2.9999999999999716,-0.010802853867794473,0.0,-2.0885918959841323,0.0
 3.4090414396698225,13.003958808115733,6.692262411832084,11.338013413749671,3.334289753215584,-2.9999999999999716,-0.01129280449416037,0.0,-2.1530496226279134,0.0
 3.42472368247669,13.054871804317015,6.702439758616053,11.304248766792384,3.2872430247949826,-2.999999999999943,-0.011811293289580744,0.0,-2.220117612702032,0.0
 3.4404684752783297,13.105266187817078,6.71248146687762,11.26929347498512,3.2400086463900633,-3.0000000000000284,-0.012360512360593524,0.0,-2.289953854432817,0.0
 3.456276239813204,13.155134654211682,6.722385626215065,11.23309442365852,3.1925853527854415,-2.9999999999999436,-0.012942858786964443,0.0,-2.362727896359256,0.0
 3.472147435032088,13.204469899096582,6.732150326226662,11.195595107966296,3.1449717671287893,-3.000000000000028,-0.013560957765184645,0.0,-2.4386218775474404,0.0
 3.488082560259482,13.253264618067533,6.74177365651069,11.156735362965318,3.0971663914466068,-3.000000000000028,-0.014217688335438522,0.0,-2.5178316685923634,0.0
 3.504082158693284,13.3015115067203,6.7512537066654215,11.11645106734393,3.049167596145199,-3.000000000000028,-0.014916212703836381,0.0,-2.6005681285239604,0.0
 3.5201468212859806,13.349203260650633,6.760588566289134,11.07467381780987,3.0009736083671106,-2.9999999999999725,-0.015660009434766194,0.0,-2.6870584974902307,0.0
 3.5362771910571085,13.396332575454295,6.769776324980104,11.031330570648702,2.9525824990537264,-3.0000000000000275,-0.01645291110999925,0.0,-2.7775479358436077,0.0
 3.5524739678943495,13.442892146727038,6.778815072336608,10.986343246577102,2.903992168542004,-2.9999999999999454,-0.017299147441671204,0.0,-2.8723012313483047,0.0
 3.568737913909613,13.488874670064623,6.78770289795692,10.939628294410879,2.8552003304962144,-2.999999999999973,-0.01820339422039893,0.0,-2.97160469247377,0.0
 3.5850698594270445,13.534272841062808,6.796437891439317,10.891096208474055,2.8062044939439197,-3.0,-0.01917082939559967,0.0,-3.075768251841113,0.0
