# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,15.0,7.0,-179.71706660074344,0,3.0,0.4061255579053218,0.0,0.0,0.0
 0.12454344291079675,14.976733679919645,6.9998851072,-179.71706660074344,0.37363032873239027,3.0000000000000004,0.4061255579053218,0.0,10.423964859135626,0.0
 0.17698804366542106,14.953015618809179,6.9995416576,-179.17038592542582,0.5309641309962633,3.000000000000001,0.38036667308808414,0.0,12.785010110190019,0.0
 0.21780864460462027,14.92884858659459,6.9989714944,-178.64849412971412,0.6534259338138609,3.0000000000000013,0.35662344635482146,0.0,14.28851872265358,0.0
 0.2527013768029182,14.904235353201877,6.9981764608,-178.1499286724142,0.7581041304087548,3.000000000000001,0.33471121288060485,0.0,15.296044604908607,0.0
 0.2838594921806,14.879178688557033,6.9971584,-177.67333274979228,0.8515784765418001,2.9999999999999947,0.31446409619237103,0.0,15.97263874803369,0.0
 0.3124011743723533,14.85368136258605,6.9959191552,-177.21744677088222,0.9372035231170599,2.9999999999999982,0.29573298163061235,0.0,16.412945265011484,0.0
 0.3389866671238766,14.827746145214924,6.9944605696,-176.78110053350812,1.0169600013716296,2.999999999999994,0.27838370803751233,0.0,16.67787343777961,0.0
 0.36404348762222183,14.801375806369647,6.992784486400001,-176.36320605248355,1.0921304628666653,3.0,0.26229545703827783,0.0,16.80945278934854,0.0
 0.3878666938776744,14.774573115976214,6.9908927488,-175.96275099164163,1.163600081633023,2.999999999999998,0.24735931991762092,0.0,16.838055647485454,0.0
 0.4106697031439854,14.74734084396062,6.9887872,-175.57879265268534,1.2320091094319559,3.0,0.23347702380348506,0.0,16.786353089768564,0.0
 0.43261253819269596,14.719681760248857,6.986469683199999,-175.21045247576714,1.2978376145780874,2.9999999999999925,0.22055979986683955,0.0,16.671672867508263,0.0
 0.45381865645780584,14.69159863476692,6.9839420416,-174.85691100926155,1.3614559693734172,3.0000000000000053,0.2085273779573976,0.0,16.50749637358739,0.0
 0.47438553666669586,14.663094237440804,6.9812061184,-174.5174033087973,1.4231566100000872,2.9999999999999973,0.19730709361312646,0.0,16.30445643001158,0.0
 0.49439163632987865,14.6341713381965,6.9782637568000006,-174.19121472850443,1.4831749089896356,3.0,0.18683309469443185,0.0,16.071028448054918,0.0
 0.5139011319039039,14.604832706960003,6.9751168,-173.87767707012708,1.5417033957117112,3.0000000000000027,0.1770456363305526,0.0,15.814024253025448,0.0
 0.5329672473239028,14.57508111365731,6.971767091199999,-173.57616505846423,1.598901741971708,3.0,0.16789045400855646,0.0,15.538953963604456,0.0
 0.5516346521546935,14.54491932821441,6.9682164736,-173.2860931141786,1.6549039564640804,3.0000000000000058,0.15931820584203976,0.0,15.250296796316139,0.0
 0.5699412281158064,14.5143501205573,6.9644667904,-173.00691239744734,1.7098236843474188,2.999999999999994,0.15128397611217312,0.0,14.951707292360242,0.0
 0.5879193956806319,14.483376260611974,6.9605198848,-172.73810809836507,1.7637581870418952,2.999999999999994,0.14374683288548157,0.0,14.6461747144072,0.0
 0.6055971273362691,14.452000518304427,6.9563776,-172.4791969519822,1.8167913820088069,2.999999999999994,0.13666943370845042,0.0,14.33614780369822,0.0
 0.6229987332214005,14.420225663560648,6.9520417792,-172.22972495799124,1.868996199664201,3.0,0.13001767362063282,0.0,14.023633488426903,0.0
 0.6401454784888612,14.388054466306633,6.947514265600001,-171.98926528684095,1.9204364354665828,2.9999999999999933,0.12376037084230702,0.0,13.710275715012497,0.0
 0.6570560743024385,14.355489696468378,6.9427969024000005,-171.75741635573166,1.9711682229073149,3.0,0.11786898579305288,0.0,13.397418917615093,0.0
 0.6737470725929438,14.322534123971879,6.9378915328,-171.53380005948057,2.0212412177788304,2.9999999999999867,0.11231736963100261,0.0,13.086159485044357,0.0
 0.6902331865765505,14.289190518743123,6.9328,-171.3180601426025,2.070699559729651,3.0000000000000133,0.10708153901751581,0.0,12.777387753215109,0.0
 0.7065275533406001,14.25546165070811,6.927524147200001,-171.1098607002651,2.1195826600217997,3.0,0.10213947415266364,0.0,12.47182245641896,0.0
 0.7226419507401577,14.22135028979283,6.9220658176,-170.90888479690565,2.1679258522204727,3.000000000000021,0.09747093761316815,0.0,12.170039131531917,0.0
 0.7385869779100352,14.18685920592328,6.9164268544,-170.71483319229492,2.2157609337301056,3.0000000000000138,0.09305731149810915,0.0,11.872493635426858,0.0
 0.7543722065425453,14.151991169025452,6.9106091008,-170.52742316582166,2.263116619627636,3.000000000000007,0.08888145087791895,0.0,11.579541690400397,0.0
 0.7700063084818876,14.116748949025341,6.9046144,-170.3463874306231,2.3100189254456627,3.0,0.08492755218012055,0.0,11.291455184946148,0.0
 0.7854971639853158,14.081135315848938,6.8984445952,-170.17147312992964,2.3564914919559476,3.0000000000000213,0.08118103424370718,0.0,11.008435810637396,0.0
 0.8008519540901089,14.04515303942224,6.8921015296,-170.00244090867523,2.402555862270327,3.000000000000007,0.07762843125534767,0.0,10.7306264949394,0.0
 0.8160772398272969,14.008804889671243,6.8855870464,-169.83906405415075,2.448231719481891,2.9999999999999853,0.07425729593967285,0.0,10.45812101756595,0.0
 0.8311790304832672,13.972093636521937,6.8789029888,-169.68112769988866,2.493537091449802,2.9999999999999925,0.07105611208967426,0.0,10.190972105554938,0.0
